,Reason Lists,Labels
10,"“...has not been able to catch some of these things as quickly as I expect them to catch,” Mr. Obama said in an interview on the “Today” show.”
“...operations.”“I think that the F.D.A.”
“On Monday, President Obama promised a “complete review of F.D.A.”
“...more authority, and the agency’s critics say it is too timid with the power it has.”
“Some Democrats in Congress have vowed to change this by giving the F.D.A.”
“The agency relies on cooperation from food makers to ensure the safety of the food supply even when those makers are suspected of crimes.”
“The wording of the recall statement had to be approved by the company before the Food and Drug Administration could publish it under current rules.”
“WASHINGTON  Even though federal health officials have begun a criminal investigation into whether the Peanut Corporation of America deliberately sold contaminated products, the government still needed the company’s permission last week before announcing a huge recall of its products.”",['Sensational']
11,"“This is not because we begrudge those who've done well.”
“As a country that values fairness, wealthier individuals have traditionally borne a greater share of this burden than the middle class or those less fortunate; everybody pays, but the wealthier have borne a little more.”
“What we've been debating here in Washington over the last few weeks will affect the lives of the students here and families all across America in potentially profound ways.”
“I'm grateful for all of you taking the time to attend.”
“(APPLAUSE)And we have a umber of members of Congress here today.”
“(APPLAUSE)Members of our bipartisan fiscal commission are here, including the two outstanding chairs -- Erskine Bowles and Alan Simpson are here.”
“(APPLAUSE)Gene Sperling, chair of the National Economic Council, is here.”
“(APPLAUSE)Jack Lew, the director of the Office of Management and Budget.”
“(APPLAUSE)Our secretary of the treasury, Tim Geithner, is in the house.”
“First of all, my outstanding vice president, Joe Biden, is here.”","['Opinion', 'Sensational']"
12,"““He did that because of us.”The new season of Jersey Shore, featuring the cast in both South Florida and New Jersey, premieres on MTV Thursday, July 29 at 10/9c.”
“HOTOS: Snooki Works In Miami“I don’t go tanning-tanning anymore because Obama put a 10 percent tax on tanning,” Snooki complained as Masella shot her with spray tan.”
“I think the beaches in Miami Beach are topless — so I’m gonna be spendin’ a lot of time on the beach.”In the clip, Snooki introduces us to her new “gorilla juicehead” boyfriend Emilio Masella, while offering political analysis on President Barack Obama’s tanning tax.”
“Said Pauly D: “We love Jersey, but you can’t tan in this weather, you can’t creep in this weather.”
“...hence the change of scenery...”
“Watch the video on RadarOnline com In the clip we get to see the cast migrating south like a flock of tanned juiced up birds as it s explained how the snowy weather in the Northeast this past February brought a halt to the antics the show is based on...”
“A preview of the second season of the breakout hit Jersey Shore aired prior to the MTV Movie Awards on Sunday night.”
“Click to share on Twitter (Opens in new window)Click to share on Facebook (Opens in new window)They’re baaaaaackkk!!!”","['Opinion', 'Sensational']"
13,"“Rhode Island South Carolina South Dakota Tennessee Texas Utah Virginia Vermont Washington Wisconsin West Virginia Wyoming Enter a year of birth between 1960 2004”
“Select a State Alaska Alabama Arkansas Arizona California Colorado Connecticut District of Columbia Delaware Florida Georgia Hawaii Iowa Idaho Illinois Indiana Kansas Kentucky Louisiana Massachusetts Maryland Maine Michigan Minnesota Missouri Mississippi Montana North Carolina North Dakota Nebraska New Hampshire New Jersey New Mexico Nevada New York Ohio Oklahoma Oregon Pennsylvania...”
“Click on ""Go"" and you will see a table of the top 100 names by sex.”
“Top 100 Names by State for a Given Year of Birth Below, select a state and enter a year of birth.”",['Sensational']
14,"“Source - Hitwise - week ending August 25, 2007 - based on market share of visits.”
“Hitwise categorizes websites into industries on the basis of subject matter and content, as well as market orientation and competitive context.”
“Hitwise measures more than 1 million unique websites on a daily basis, including sub-domains of larger websites.”
“...market share of visits which is the percentage of online traffic to the domain or category from the Hitwise sample of 10 million US Internet users...”
“2 01 12 www gohunter08 com 0 98 13 www chrisdodd com 0 7 14 www gravel2008 us 0 7 15 www brownback com 0 53 Note the Hitwise data is based on a custom category of only those presidential candidates who have officially announced their candidacy ranked by US”
“4 41 9 www joinrudy2008 com 3 75 10 www joebiden com 3 08 11”
“Rank Website Market Share 1 www barackobama com 25 48 2 www ronpaul2008 com 14 65 3 www hillaryclinton com 13 37 4 www johnedwards com 10 74 5 www mikehuckabee com 7 09 6 www mittromney com 6 76 7 www dennis4president com 5 75 8 www johnmccain com...”
“This ranking list has been customized to feature only select websites.”
“Top Presidential Candidate 2008 WebsitesThis list features the websites for the key candidates of 2008 Presidential elections based on US Internet usage for the week ending August 25, 2007.”",['Sensational']
15,"“All three have gone into effect, bringing to nine the number of states with a 20-week ban in effect (see State Policies on Later Abortions ).”
“These laws ban nearly all abortions performed at or beyond 20 weeks postfertilization (the equivalent of 22 weeks after the woman’s last menstrual period).”
“In 2000, the two states that were the most restrictive in the nation, Mississippi and Utah, had five of 10 major types of abortion restrictions in effect (see Appendix).”
“This legislative onslaught has dramatically changed the landscape for women needing abortion.”
“In addition, the 2012 elections brought changes to the legislature in Arkansas and the governor’s mansion in North Carolina that created environments more hostile to abortion; after adopting no abortion restrictions in 2012, these two states together enacted 13 new restrictions in 2013.”
“North Dakota and Texas, which did not have legislative sessions in 2012, together enacted 13 restrictions in 2013.”
“Four states were key to this increase.”
“The number of new abortion restrictions ballooned from 43 enacted in 2012 to 70 in 2013.”
“States enacted 93 measures in these four categories from 2011 through 2013, compared with 22 during the previous decade.”
“...on medication abortion...”",['Sensational']
16,"“No offense to anybody out there, but that's how I was raised.””
“...judge Perez Hilton I think in my country in my family I think that I believe that a marriage should be between a man and a woman...”
“She gave an answer from her heart In her own remarks moments later Prejean echoed Trump s statement telling reporters The president of the United States the secretary of state and many Americans agree with me in this belief In the final round of the Miss USA pageant Prejean told...”
““She gave an honorable answer.”
““It's the same answer that the president of the United States gave,” Trump said.”
“At a press conference addressing Carrie Prejean’s disputed title in the Miss USA competition, pageant owner Donald Trump compared Prejean’s stated views on gay marriage to Obama’s.”
“| AP photo composite by POLITICO Trump on Prejean: Same as ObamaPresident Barack Obama ended up in the middle of an unlikely controversy this morning — the debate over Miss California’s position on gay marriage.”
“Also pictured: Donald Trump.”
“Barack Obama ended up in the middle of an unlikely controversy this morning – the debate over Carrie Prejean's position on gay marriage.”","['Opinion', 'Sensational']"
17,"“...private email server as Secretary of State and anything involving email is likely to overshadow any of Trump s woes in the echo chamber of conservative Twitter...”
“Clinton admits she is out of touch Clinton suggests she is a moderate and Clinton says you need to have a private and public position on policy Another potential pickle is this headline Clinton is aware of security concerns around BlackBerries Republicans are obsessed with Clinton s use of a...”
“And Hillary has bullied, attacked, shamed and intimidated his victims.”
““Bill Clinton has actually abused women.”
“Then, against allies’ advice, he returned to Bill and Hillary Clinton’s marriage.”
“He likened the archived video to a distraction from the campaign he is fighting against Clinton.”
“And I apologize,” Trump said in a straight-to-camera address that he released on social media.”
“I was wrong.”
“I said it.”
““These words don’t reflect who I am.”","['Opinion', 'Satire', 'Sensational']"
18,"“But it's really become a problem for Republicans, because this has been an article of faith that -- said before it is since 1990 that any Republican in the House or the Senate has voted for a tax increase on Capitol Hill, any Republican.”
“That's being primaried, a primary opponent who is going to run on your right if you are a Republican, on your left if you are a Democrat.”
“And I just think that there's too many moving parts at this point to say, this is what is going to happen.”
“But I don't know how much closer we are, because I think it strengthens the liberals in the Democratic Caucus, which is going to make it tougher for the Republicans to accept it, because a weakened Republican means a strengthened, emboldened Democratic liberal group.”
“It weakens the bargaining position for Republicans in the final negotiations.”
“I think it puts at risk Boehner's own leadership and his ability to deliver Republicans.”
“And it's a real problem.”
“I mean, it really is, that John Boehner could not get a majority of his own caucus to support what had become the Republican position, endorsed not simply by him, but by Republican Whip Kevin McCarthy and Republican Majority Leader Eric Cantor.”
“What happened last night in the Republican Caucus is precedent-shattering.”
“RELATED INFORMATION The very best from our political pundits, NewsHour regulars Mark Shields and David Brooks.”","['Opinion', 'Satire', 'Sensational']"
19,"“How CQ Calculated the Bush Administration Scores | Previous CQ Weekly Coverage: Moderates Come Front and Center (July 28)”
“It also flags the races CQ Politics has determined will be competitive on Election Day.”
“The searchable table shows both party unity and presidential support scores over the entire Bush presidency for individual lawmakers who are currently serving in the 110th Congress.”
“It underscores the high level of Capitol Hill partisanship that has been a hallmark of the period, and shows that while Republican support for President Bush was quite high, Democratic support was almost nonexistent in the House and very limited in the Senate.”
“It is a first-ever look at the way lawmakers voted over an entire presidency.”
“Partisanship and Presidential Support in the Bush EraCQ has completed a study of all roll-call votes during the seven-and-a-half years of President Bush's two terms — up to Congress' August recess.”
“New!”
“With Congress out of town until after the national conventions, CQ's editors are digging into their votes database to compile expanded vote analysis packages for CQ.com.”
“Congressional Quarterly has studied the voting behavior of members of Congress since 1953 to assess how often lawmakers stick with members of their own caucus on votes when the two parties divide and how often they back the president on votes where he has a clear position.”","['Opinion', 'Sensational']"
20,"“Data Snapshot (.pdf)”
“While enrollment continues to grow, enrollment growth in the program appears to have moderated since the start of the recession.”
“From June 2010 to June 2011, an additional 178,000 children enrolled in CHIP programs across the country, a rate of growth (3.5 percent) similar to the prior annual period (3.3 percent).”
“The report finds that in June 2011, the number of children enrolled in CHIP reached 5.3 million.”
“This data snapshot provides the latest data on Children’s Health Insurance Program (CHIP) enrollment and policy trends nationally and across the states through June 2011, based on survey responses and data provided by CHIP directors in all 50 states and the District of Columbia.”","['Opinion', 'Sensational']"
21,"“Democratic leaders have pledged to approve a bill but say it must also include tangible help for ordinary Americans in the form of an economic stimulus package.”
“...week of stomach flipping turmoil in the financial system and with officials still on edge about how global markets will respond the delivery of the administration s plan set the stage for a four day brawl in Congress...”
“I will tell our citizens and continue to remind them that the risk of doing nothing far outweighs the risk of the package and that over time we re going to get a lot of the money back After a...”
““This is a big package, because it was a big problem,” President Bush said Saturday at a White House news conference, after meeting with President Álvaro Uribe of Colombia.”
“And it would place no restrictions on the administration other than requiring semiannual reports to Congress, granting the Treasury secretary unprecedented power to buy and resell mortgage debt.”
“It would raise the national debt ceiling to $11.3 trillion.”
“The proposal, not quite three pages long, was stunning for its stark simplicity.”
“WASHINGTON  The Bush administration on Saturday formally proposed a vast bailout of financial institutions in the United States, requesting unfettered authority for the Treasury Department to buy up to $700 billion in distressed mortgage-related assets from the private firms.”","['Satire', 'Sensational']"
22,"“But that's not what Senator Obama's teachers, family, classmates or staff say:”
“In Iowa earlier today, he said: Senator Obama said: ""I have not been planning to run for President for however number of years some of the other candidates have been planning for.""”
“In Boston this evening, Senator Obama said: ""I'm not running to fulfill some long held plans or because I think it's open to me.""”
“Clinton spokesman Phil Singer said.”
“So who's not telling the truth, them or him?""”
“""Senator Obama's relatives and friends say he has been talking about running for President for at least the last fifteen years.”
“...fulfill some long held plans to be elected President contradicting statements his friends family staff and teachers have all made about him...”
“Twice in One Day Senator Obama Tries Rewriting History Again Claims He Hasn t Been Planning White House Run At an event in Boston this evening Senator Obama claimed for the second time today that he is not running to...”","['Satire', 'Sensational']"
23,"“Not enough families have access to the quality education that their children deserve.”
“Years of under-investment have left behind a hollowed out community without enough jobs or opportunity for the people living there.”
“Missing the strength and the pride and the achievement that is evident on every street here.”
“I want to pick up on what I just said about Harlem, because Harlem, and many other communities across America, remind us that any view of Black America that focuses exclusively on crime, poverty, or other challenges is missing so much.”
“The Black, Latino, and Asian Caucus: I thank you all so much for being here.”
“I want to thank Dr. Khalil Gibran Muhammad, and to all of the New York State Black, Puerto Rican, Hispanic and Asian caucus members and members of the New York City Council.”
“I appreciate being joined by the Governor [Cuomo] and Sandra, by the Mayor [De Blasio] and Chirlane, by the former Attorney General, Eric Holder, Representative Yvette Clark, and Representative Nydia Velázquez, our Council Speaker Melissa Mark-Viverito, Public Advocate Letitia James.”
“There’s really no place like it in the world.”
“And Harlem looms large in the American imagination, as the birthplace of so much art and culture and such vibrant public life.”
“I loved representing New York for eight years.”","['Opinion', 'Sensational']"
24,"“Crowley called Abdul Rauf a distinguished Muslim cleric and noted that the State Department send[s] people from Muslim communities here in this country around the world to help people overseas understand our society and the role of religion within our society.######”
“In fact, in the most direct sense, Osama bin Laden is made in the USA.Note: On Monday, State Department spokesman P.J.”
“He called the attacks a reaction against the U.S. Government politically I wouldnt say that the United States deserved what happened, but United States policies were an accessory to the crime that happened We have been accessory to a lot of innocent lives dying in the world.”
“...them on the U S”
“The State Department s selection of Feisal Abdul Rauf to represent the American people through this program further calls into question the Administration s policy and funding priorities Background In an interview televised just 19 days after the attacks against America on September 11 2001 Abdul Rauf cast blame for...”
“The U.S. should be using public diplomacy programs to combat extremism, not endorse it.”
“This radical is a terrible choice to be one of the faces of our country overseas.”
“Abdul Rauf has cast blame for 9/11 on the U.S., and even refuses to call Hamas what it is  a Foreign Terrorist Organization.”
“Statement by Ros-Lehtinen and King:It is unacceptable that U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East.”
“Programs Bureau at the State Department...”","['Opinion', 'Sensational']"
25,"“And keep in mind, we can’t just drill our way out of this problem.”
“We want the economy doing well, and people to be able to afford their energy costs.”
“Now, I want to make clear, we all know that drilling for oil has to be a key part of our overall energy strategy.”
“Meanwhile, these companies pay a lower tax rate than most other companies on their investments, partly because we’re giving them billions in tax giveaways every year.”
“In fact, one analysis shows that every time gas goes up by a penny, these companies usually pocket another $200 million in quarterly profits.”
“And when the price of oil goes up, prices at the pump go up, and so do these companies’ profits.”
“Exxon pocketed nearly $4.7 million every hour.”
“Last year, the three biggest U.S. oil companies took home more than $80 billion in profits.”
“It’s not as if these companies can’t stand on their own.”
“And on top of that, Congress, up until this point, has thought it was a good idea to send billions of dollars more in tax dollars to the oil industry.”","['Satire', 'Sensational']"
26,"“#####”
“Right now, that plan does not exist, and the safety of our nation depends on it.”
“...the United States...”
“The legislation unequivocally opposes releasing terrorists from the Guantanamo Bay facility and transferring them to the United States makes clear that governors and state legislatures must pre approve the transfer or release of any terrorist detainee into their respective states...”
“...and requires the Administration to meet strict criteria and certification standards before terrorists housed at the Guantanamo prison could be brought to the United States...”
“Republican Leader John Boehner (R-OH) issued the following statement on the legislation:“This bill has a straightforward but vital purpose: to ensure that the terrorists held in the Guantanamo Bay prison are not imported into the United States.”
“We are giving every member of Congress an opportunity to stand with the American people by affirming their opposition to bringing these terrorists into our communities, and we hope they join us.”
“Equally as important, this bill holds the Administration accountable if it acts unilaterally against the will of the American people.”
““The world did not suddenly become safe in January 2009.”
“There are still terrorists around the world who are committed to killing Americans and destroying our way of life.”","['Opinion', 'Sensational']"
27,"“2001 2000 1999 1998 1997 1996”
“This will download an EXE file, which when executed on your PC, will extract three PDF files and 20 XLS files.”
“The statistics are based on a sample of individual income tax returns, selected before audit, which represents a population of Forms 1040, 1040A, and 1040EZ, including electronic returns.”
“The report contains data on sources of income, adjusted gross income, exemptions, deductions, taxable income, income tax, modified taxable income, tax credits, self-employment tax, and tax payments.”
“Contents of the publicationThe entire publication is also available for download.”
“All tables are available as Microsoft Excel® files.”
“A free Excel viewer is available for download, if needed.”
“All other documents are available as PDF files.”
“A free Adobe® reader is available for download, if needed.”
“Section 1 Introduction and Changes in Law 2001 2000 1999 1998 1997 1996 Section 2 Description of the Sample 2002 2001 2000 1999 1998 1997 1996 Section 4 Explanation of Terms 2002 2001 2000 1999 1998 1997 1996 Basic Tables Returns Filed and Sources of Income Table 1 1 Selected...”",['Sensational']
28,"“He wrote this column exclusively for the Tampa Bay Times.”
“Shutting down the government has had zero impact on Obamacare.”
“In fact, I have repeatedly voted to fund the government in the last few days.”
“The shutdown isn't good for anyone in our community or our country.”
“MacDill Air Force Base in Tampa has furloughed more than 1,500 employees, putting our national security at risk before Defense Secretary Chuck Hagel sent them back to work this week.”
“Veterans in my district are facing a possible future suspension in claims processing.”
“Tax refunds can't go out.”
“Citrus growers can't access the E-Verify system to ensure work authorization is approved, which limits their hiring ability.”
“Unfortunately, President Barack Obama and Senate Majority Leader Harry Reid have been unreasonable and unwilling to negotiate, which led to this government shutdown.”
“We can end this if they would join us at the table and compromise, but Senate leaders and our president won't budge.”","['Opinion', 'Satire', 'Sensational']"
29,"“349 700 Updated or reviewed 14 NOV 2006”
“25 of the amount over 42 650 110 100 178 350 22 700 00 plus 28 of the amount over 110 100 178 350 349 700 41 810 00 plus 33 of the amount over 178 350 349 700 no limit 98 355 50 plus 35 of the amount over...”
“174 850 Schedule Z Head of Household If taxable income is over But not over The tax is 0 11 200 10 of the amount over 0 11 200 42 650 1 120 00 plus 15 of the amount over 11 200 42 650 110 100 5 837 50 plus...”
“25 of the amount over 31 850 64 250 97 925 12 486 25 plus 28 of the amount over 64 250 97 925 174 850 21 915 25 plus 33 of the amount over 97 925 174 850 no limit 47 300 50 plus 35 of the amount over...”
“349 700 Schedule Y 2 Married Filing Separately If taxable income is over But not over The tax is 0 7 825 10 of the amount over 0 7 825 31 850 782 50 plus 15 of the amount over 7 825 31 850 64 250 4 386 25 plus...”
“25 of the amount over 63 700 128 500 195 850 24 972 50 plus 28 of the amount over 128 500 195 850 349 700 43 830 50 plus 33 of the amount over 195 850 349 700 no limit 94 601 00 plus 35 of the amount over...”
“Married Filing Jointly or Qualifying Widow er If taxable income is over But not over The tax is 0 15 650 10 of the amount over 0 15 650 63 700 1 565 00 plus 15 of the amount over 15 650 63 700 128 500 8 772 50 plus...”
“31 850 77 100 160 850 15 698 75 plus 28 of the amount over 77 100 160 850 349 700 39 148 75 plus 33 of the amount over 160 850 349 700 no limit 101 469 25 plus 35 of the amount over 349 700 Schedule Y 1”
“Schedule X Single If taxable income is over But not over The tax is 0 7 825 10 of the amount over 0 7 825 31 850 782 50 plus 15 of the amount over 7 825 31 850 77 100 4 386 25 plus 25 of the amount over...”
“To compute your actual income tax, please see the instructions for 2007 Form 1040, 1040A, or 1040EZ as appropriate when they are available.”",['Sensational']
