,Reason Lists,Labels
10,"“GettyImagesForUnivision GettyImagesForUnivision GettyImagesForUnivision GettyImagesForUnivision GettyImagesForUnivision GettyImagesForUnivision GettyImagesForUnivision GettyImagesForUnivision GettyImagesForUnivision GettyImagesForUnivision GettyImagesForUnivision...”
“The six ""Agentes de Cambio"" were Iván Ceja (26) and Justino Mora (28) from Compton, California, Dante Alvarado León (22) from Berkeley, California, Sarahí Espinosa Salamanca (27) from Palo Alto, California, Xiuhtezcatl Martínez (17) from Boulder, Colorado and Nalleli Cobo (16) from Los Ángeles, California.”
“Some of the stars that walked through the press line were Maluma, Iggy Azalea, Clarissa Molina, the ""Rosario Tijeras"" star Bárbara De Regil, Wilmer Valderrama, Diane Guerrero and many more.”
“See all the looks in the photo gallery down below and tell us which ones were your favorite!”
“The musical extravaganza aired live from the Watsco Center at the University of Miami in Coral Gables, FL with hosting duties carried by Alejandra Espinoza, Danilo Carrera, Jesse & Joy, Chyno and Leslie Grace.”
“Appearances from stars throughout the night include: Jake T. Austin, África Zavala, Bárbara de Regil, Natalia Jiménez, Adrián Martín, and many more.”
“Performing for the first time in a Latin network in the U.S. is Iggy Azalea who will bring her new hits to the party.”
“Also joining the lineup is DNCE, Maluma, J Balvin, Bad Bunny, Gente de Zona, De La Ghetto, Wisin, Farruko, Jacob Forever, Ozuna, and Zion y Lennox.”
“The duo that was Chyno y Nacho will be going solo and Calibre 50 and Ulices Chaidez y sus Plebes will also be at the event.”
“Other confirmed performers include Enrique Iglesias, Yandel, Silvestre Dangond, Carlos Rivera, Arcángel and Sebastián Yatra.”","['Opinion', 'Satire', 'Sensational']"
11,"“That's a little different than this sh-- going on right now,"" Bryan told her.”
“You sing karaoke?”
“I cannot compete with that sh--!""”
“""You know what, he works out a lot.”
“Bryan admitted that drinking too much beer gets in the way of his figure, unlike Sam Hunt, who opened the MetLife Stadium show.”
“After taking a sip from each one, he'd hand them out to fans in the crowd — a much-appreciated gesture.”
“While performing his 2007 single ""All My Friends Say,"" he grabbed several beers from a cooler placed onstage.”
“Can I dance with you, Luke?""”
“Later in the set, the superstar would invite two girls up after noticing a sign that read, ""It's my 8th birthday.”
“The New Jersey audience was dancing right along with him, including a young boy Bryan brought onstage who imitated the Backpack Kid dance.”","['Satire', 'Sensational']"
12,"“VIDEO: The Five Biggest Haircut Trends of 2020”
“...in January...”
“To help you figure out how to wear your hair in the new year we ve rounded up the five biggest haircut trends of 2020 so you ll be sure of what you want before you head to the salon...”
“Or, you can get the look instantly with the help of some clip in extensions.”
“...inspiration...”
“RELATED The 10 Hairstyles You ll See Everywhere This Winter But if you swear that 2020 is going to be the year you finally grow out your hair let Jennifer Lopez and Kim Kardashian s extra long lengths be your...”
“As seen on Kerry Washington, 2020's bob has textured, softer edges, and looks amazing whether you part it down the middle or off to the side.”
“But there will be a few tweaks.”
“For anyone with a blunt bob — the most popular haircut of the past few years — you probably already guessed that the cut will still be going strong into the next decade.”
“This decade's first big hair trends include looks at every length that can be tailored to your hair texture and personal style.”",['Satire']
13,"“(Pregnant sisters Khloé Kardashian, 33, and Kylie Jenner, 20, skipped, continuing to keep low profiles.)”
“We will see.”Still, the Olympic icon and Kris, 62, both attended daughter Kendall’s 22nd birthday bash at Petit Taqueria restaurant in Los Angeles, along with Kim, 37, and sister Kourtney Kardashian, 38.”
““I don’t know what the future holds.”
“It really hurt,” Caitlyn continued.”
“It’s devastating when your kids do that.”
““They don’t want me in their lives, the bashed me pretty badly.”
“Kim, I haven’t talked to in a year.”Former stepdaughter Kim Kardashian West publicly supported Caitlyn’s journey but cut ties after reading her book, which alleged Kris Jenner — Caitlyn’s ex-wife and Kim’s mom — knew more about her gender identity crisis than she’s admitted.”
““To be honest, I don’t talk to them anymore.”
““It’s been a little bit tough over the last couple of years on the Kardashian side,” she told the crowd, according to the Cambridge News.”
“Get push notifications with news, features and more.”","['Opinion', 'Sensational']"
14,"“...week The Independent would like to keep you informed about offers events and updates by email please tick the box if you would like to be contacted Read our full mailing list consent terms here...”
“...verifyErrors The Independent would like to keep you informed about offers events and updates by email please tick the box if you would like to be contacted Read our full mailing list consent terms here Independent Culture Newsletter The best in film music TV radio straight to your inbox every...”
“...assassin Villanelle...”
“Netflix TV preview The 18 shows to look out for before the end of 2018 Killing Eve 15 September BBC iPlayer Starring Sandra Oh Jodie Comer Fiona Shaw Kim Bodnia Fleabag star Phoebe Waller Bridge s series follows a desk bound MI5 officer who begins to track down talented psychopathic...”
“Netflix TV preview: The 18 shows to look out for before the end of 2018 BoJack Horseman 14 September, Netflix Starring: Will Arnett, Paul F. Tompkins, Alison Brie The animated sitcom in which humans and animals live side-by-side returns for its fifth run.”
“...his dreams fall in love with him...”
“HBO TV preview The 18 shows to look out for before the end of 2018 You 10 September Netflix Starring Penn Badgley Shay Mitchell A dark 21st century love story about an obsessive yet brilliant twentysomething who uses the hyper connectivity of today s technology to make the woman of...”
“US porn industry in 1977”
“Netflix TV preview The 18 shows to look out for before the end of 2018 The Deuce 10 September Sky Atlantic Starring Maggie Gyllenhaal James Franco Dominique Fishback Picking up five years after the events of the first season this new run will focus on the Golden Years of the...”
“Netflix Starring Jonah Hill Emma Stone Justin Theroux Emma Stone Jonah Hill star as two people in a three day drug trial which promises no complications or side effects whatsoever Things do not go as planned...”","['Opinion', 'Sensational']"
15,"““Heartbroken,” she wrote on Instagram.”
““Our thoughts and our prayers are going out to Carson and his family over the sudden passing of his mom, Pattie.”“We spoke to him, and he wanted to share this message with all of you,” said Matt Lauer before reading a statement from Daly.”
“The Voice and TODAY host’s mother, Pattie Daly Caruso, died Sunday at her home in Palm Desert, California.”
“A family spokesperson told The Desert Sun that Caruso suffered a heart attack in the early morning.”
“Get push notifications with news, features and more.”
““There are no words for the loss of mom.”
“Thank u for the incredible outpouring of love.”
“It helps,” Daly, 44, tweeted on Monday.”
““Please hug the ones you love most tonight.”Daly’s TODAY colleagues announced the sad news Monday on-air, one day after The Voice won the 2017 Emmy for outstanding reality competition series.”
““We’re sorry to start this hour with some sad news,” Savannah Guthrie began.”","['Opinion', 'Sensational']"
16,"“Rather, Bliss will retain to move forward into a storyline angle with the 'Rowdy’ superstar.”
“But there’s no way that she will be able to take the title away from Alexa Bliss even after Ronda Rousey is present by her side at the upcoming show.”
“This is why Nia Jax was the helping hand to Alexa Bliss’ championships reigns after coming to Monday Night Raw, last year.”
“Things started to change from this year’s Wrestlemania.”
“Alexa Bliss talked trash about Nia ending the bond.”
“This set up a championship match between the two at the grandest stage where Nia took the title away from her.”
“The rivalry continued as Alexa Bliss cashed in her Money in the Bank contract on the champion to steal the championship away.”
“Now all of these happened on a storyline perspective.”
“We did not have a clue that this might be happening based on a real-life heat, too.”
“Dave Meltzer of published the news first on F4WONline.com about an off-screen feud going on between the former two members of Team Rude.”",['Sensational']
17,"“He is great with the baby when he is around.””
“Things with Travis are the same.”
“Jenner – who welcomed her first child with boyfriend Travis Scott 11 days ago – took a brief break from mommy duties to attend her friend Heather Sanders‘ baby shower on Sunday.”
“Get push notifications with news, features and more.”
“Sanders and the 20 year old star describe each other as pregnant sisters so Jenner pulled herself away from her little one for only the second time since the baby arrived Jenner stepped out on Saturday with BFF Jordyn Woods for the first time since giving birth in black bicycle...”
“...shorts and a fanny pack...”
“Image zoom Kylie Jenner headed to Heather Sander’s baby showerOn Monday, the star shared her baby shower look, posting two pictures on her Instagram.”
“For the shower, Jenner remained relatively covered up, wearing a red Gosha Rubchinskiy X Adidas tracksuit with white sneakers.”
“Eagle-eyed fans spotted a ring on her left ring finger, though the star has been known to fake us out with different rings worn on that finger before.”
“RELATED VIDEO: Selfies!”",['Sensational']
18,"“""Se Acabó El Amor"" introduces the singers in a story of a fallen relationship through lively performances and intricate dance moves, giving the nearly four-minute music video a certain charm reminiscent of classic films such as Singin' in the Rain.”
“The Spanish singer's new track is met with a clip that features global stars Yandel and Lopez, who throws a bunch of clothes off a balcony in a dramatic, colorful and liberating display.”
“The love is over, and Jennifer Lopez, Yandel and Abraham Mateo get down to tell the tale in Mateo's ""Se Acabó El Amor"" video.”
“The visual for 'Se Acabó El Amor' delivers must-see scenes starring Lopez, Mateo and Yandel.”","['Satire', 'Sensational']"
19,"“Most of us falsely assume we are going to come across on the screen looking like champions and don't see ourselves as ""villains,"" so how could they make us look like that?”
“But in all reality, we are at least cognizant of the fact that we may not look great.”
“I can't help but think about [season-one couple] Jade and Tanner [Tolbert], the fast-approaching birth of their baby and how that beautiful family wouldn't exist without Paradise.”
“I am troubled thinking about the allegations happening on my favorite beach, and I'm sad that some couples will not have the opportunity to find love in a powerful and unique way.”
“While to some it's a silly TV show, for me, it was an experience that changed my life in unimaginable ways.”
“When the news about Paradise production broke the internet, it also broke my heart.”
“Personal redemption, lifelong friends and the woman of my dreams are just a few of the many takeaways I found living on set for weeks at the air-condition-less resort.”
“It's my jam.”
“Bachelor in Paradise is my show.”
“Below, Bass begs ABC not to cancel the series, describes the protocol for alcohol on set and explains the way he believes consent is and should be dealt with on and off the reality show.”",['Satire']
20,"“...in Somewhere Hovering Over Indiana...”
“Ryder Carbine Action Two Hundred Shot Range Model Air Rifle...”
“In case you missed it: Here’s a video recap from the event starring Maya Rudolph, Jane Krakowski, Ana Gasteyer, and more.”
“On December 17, the musical adaptation of the beloved Christmas movie A Christmas Story hit the small screen in the live television event A Christmas Story Live!”
“With music by Tony and Oscar winners Benj Pasek and Justin Paul (Dear Evan Hansen, La La Land), there was much anticipation leading up to Fox’s second live musical broadcast.”
“(The network first jumped into the scene with Grease: Live in 2016.)”
“Co directed by eight time Tony nominee Scott Ellis She Loves Me as the stage director and Alex Rudzinksi as the live television director the broadcast starred Saturday Night Live alum Maya Rudolph as Mrs Parker Chris Diamontopoulos Waitress as Mr Parker Tony winner Jane Krakowski as Miss Shields Ana...”
“Gasteyer as Mrs Schwartz and Andy Walken as Ralphie Parker...”
“Just as Grease Live kicked off with a pop star performance from Jessie J Bebe Rexha opened the broadcast with the new song Count on Christmas Tony winner Matthew Broderick served as the grown up version of Ralphie Parker narrating the story of the kid desperate for an Official Red...”
“In this clip Broderick narrates the opening scene and audiences meet Walken as young Ralphie singing the Act 1 opener It All Comes Down to Christmas Viewers got to know Ralphie s dad played by Diamontopolous a bit better in the next number The Genius On Cleveland Street as he...”","['Journalism', 'Opinion', 'Sensational']"
21,"“The Santa Clause 7 10 p m The Santa Clause 3 The Escape Clause 9 15 p m Dr Seuss How the Grinch Stole Christmas 2000 11 55 p m No Sleep Til Christmas Saturday Dec 22 7 00 a m A Miracle on Christmas Lake 9 40 a m...”
“McStuffins Christmas Special 10 30 a m Winnie the Pooh and Christmas Too 11 00 a m Mickey s Christmas Carol 11 30 a m Santa Claus Is Comin To Town 12 30 p m Love the Coopers 3 00 p m Ice Age Continental Drift 5 05 p m...”
“2009 4 25 p m Santa Claus Is Comin To Town 5 30 p m Disney Pixar s Toy Story 3 8 00 p m Disney s Fairy Tale Weddings Holiday Magic 2018 Freeform Original Premiere 9 00 p m The Santa Clause 11 00 p m The Santa Clause...”
“8 7 00 a m The Little Drummer Boy 1968 7 30 a m Winnie the Pooh and Christmas Too 8 00 a m A Belle for Christmas 10 10 a m Unaccompanied Minors 12 15 p m Deck the Halls 2 20 p m Disney s A Christmas Carol...”
“15 p m Disney Pixar s Toy Story 5 15 p m Disney Pixar s Toy Story 2 7 20 p m Disney Pixar s Toy Story 3 9 50 p m Disney s A Christmas Carol 2009 11 55 p m A Belle for Christmas Freeform Premiere Saturday Dec...”
“...p m Disney Pixar s Toy Story 8 55 p m Disney Pixar s Toy Story 2 12 00 a m Call Me Claus Friday Dec 7 7 30 a m Jingle All the Way 2 11 00 a m Call Me Claus 1 10 p m Unaccompanied Minors 3”
“7 30 a m Santa Paws 2 The Santa Pups 12 00 p m Richie Rich s Christmas Wish 2 05 p m Santa Claus Is Comin To Town 3 10 p m Tim Burton s The Nightmare Before Christmas 4 50 p m Christmas with the Kranks 6 55”
“...p m Tim Burton s The Nightmare Before Christmas 6 50 p m The Santa Clause 3 The Escape Clause 8 55 p m Christmas with the Kranks 12 00 a m I ll Be Home for Christmas 1998 Thursday Dec 6 7 00 a m Mickey s Christmas Carol...”
“Christmas 1998 9 00 a m Mickey s Christmas Carol 11 00 a m Disney s Fairy Tale Weddings Holiday Magic 2017 12 00 p m Home Alone 3 2 00 p m Richie Rich s Christmas Wish 4 05 p m Santa Claus Is Comin To Town 5 10”
“...p m The Family Stone 4 10 p m This Christmas Freeform Premiere 6 50 p m The Santa Clause 8 55 p m The Santa Clause 3 The Escape Clause 12 00 a m Home Alone 3 Wednesday Dec 5 7 00 a m I ll Be Home for...”","['Journalism', 'Sensational']"
22,"“This content is created and maintained by a third party, and imported onto this page to help users provide their email addresses.”
“Noelle Devoe Entertainment Editor When I'm not holed up in my room going on a completely unproductive Netflix binge or Tumblr stalking Timothée Chalomet, I'm searching for awesome celeb news stories that Seventeen readers will love!”
“Samantha has appeared on MTV’s Teen Wolf and Freeform’s The Fosters among others.”
“Getty ImagesNina is a respected track star with a secret that's bound to cause trouble in season two.”
“She's also appeared in CBS All Access’s The Good Fight.”
“Kelli is a Broadway star who won a Tony for The King and I in 2015.”
“Courtesy of Advantage PRJackie is a warm, intelligent, passionate advocate for victims of bullying.”
“This is Cass’s first major role.”
“Mackenzie's brother, Cyrus is an edgy, cynical mischief-maker who champions the downtrodden.”
“You may be able to find the same content in another format, or you may be able to find more information, at their web site.”",['Sensational']
23,"“Parker and Broderick live in New York City, but have been known to escape to their second home in Ireland and another house they own in The Hamptons.”
“She gave birth to their first son, James Wilkie, in 2002, and they welcomed a set of twins, Marion Loretta Elwell and Tabitha Hodge, via a surrogate seven years later.”
“The couple married in a synagogue in Manhattan in 1997 after they were set up by one of Parker’s brothers.”
“Husband Matthew Broderick is the winner of two Tony Awards and is well-known for playing the lead character in the 1986 success “Ferris Bueller’s Day Off” and for voicing Simba in the Disney classic “The Lion King” (1994).”
“She is a four-time Golden Globe winner and two-time Emmy Award winner for her work on the show.”
“Parker is best known for her portrayal of Carrie Bradshaw on the HBO hit series “Sex and the City”.”
“Sarah Jessica Parker and Matthew Broderick Net Worth: Sarah Jessica Parker is an American actress and the wife of actor Matthew Broderick.”","['Journalism', 'Sensational']"
24,"“Kanye West, who was also at the celebration, shared a photo of the cake on Twitter, writing: “Happy birthday Trav.”Scroll down below to see more photos from the rapper’s birthday celebration.”
“Kim Kardashian, Kourtney Kardashian, Jordyn Woods and Jenner’s assistant Victoria Villarroel Gamero were all there for the celebration, as well the Grammy nominee’s friends.”
“The Life of Kylie star, 20, also gave an ode to Scott’s hometown of Houston, Texas, by turning Magic Mountain park in California into AstroWorld, which closed down in his city in 2005.”
“The group enjoyed a customized cake shaped like a roller coaster, which had tiny replicas of the pair with their 2-month-old daughter, Stormi Webster, on the ride.”
“The couple and their friends headed to the amusement park wearing matching customized hoodies with the “Goosebumps” rapper’s birthday printed on them.”
“The makeup mogul rented out Six Flags Magic Mountain on Saturday, April 28, just a few days before the rapper turns 26 on Monday, April 30.”
“Kylie Jenner went all-out for boyfriend Travis Scott’s birthday.”
“Birthday love!”","['Journalism', 'Sensational']"
25,"“See the latest health and fitness features here.”
“– and we've done our best to stay healthy together.”
“...traditions she established while she was there...”
“The former First Lady has revealed that she still hosts regular ""boot camp weekends"" with her friends like she used to, and took to Instagram to share some photos from their most recent meetup.”
“GALLERY See inside Michelle and Barack Obama s new home Posting a series of snaps of herself and a group of women exercising in the park Michelle wrote When I was at the White House I often hosted boot camp...”
“...weekends for my close girlfriends...”
“It didn't matter that we were all at varying fitness levels.”
“Our boot camp weekends were a reminder that if we want to keep taking care of others, we need to take care of ourselves first.”
“And even though I'm no longer at the White House, I've continued this tradition and wanted to share some photos.""”
“Michelle Obama hosted a boot camp weekend for her friendsThe mother-of-two continued: ""My girlfriends have been there for me through all kinds of life transitions over the years – including a pretty big one recently!”","['Satire', 'Sensational']"
26,"““We’ve been working so hard for so long, I’m looking forward to making plans to settle down and just enjoy doing nothing once in a while.””
““I’m most looking forward to spending more time together,” says Scott.”
“If you make a purchase using these links we may earn commission.”
“The HGTV realtor tied the knot with his twin brother, Jonathan, at his sideDrew Scott is officially a married man!”
“The Property Brothers star married Scott Brothers Global creative director Linda Phan in a whimsical outdoor ceremony on Saturday in Italy.”
“The couple said their vows in front of 300 guests, including family and friends who flew in from the United States, Canada, Latin America and Scotland.”
“Get push notifications with news, features and more.”
““We are still floating on clouds… today couldn’t have been more magical,” the couple exclusively tells PEOPLE.”
““Surrounded by so many loved ones in such a beautiful place was unreal.”
“We are very, very lucky.”",['Satire']
27,"“—DR”
“And on top of all that, Ali and Robert made a pretty cute couple, even if it wasn’t forever.”
“The images of Justin trying to flee the show while in a foot cast and Kasey being stranded on a glacier are some of the best of the series to date.”
“Thankfully for us she did, because her season offered up Justin “Rated R” Rego and Kasey Kahl.”
“She quit The Bachelor instead of her job… but then she wound up quitting anyway and becoming the Bachelorette.”
“The sixth Bachelorette almost never had her own season of the reality franchise: On Jake Pavelka’s season 14 (aka The Bachelor: On the Wings of Love), Ali made history by putting her career ahead of a man — gasp!”",['Sensational']
28,"“Embed Code RestartRelated Gallery...”
“— Khloé (@khloekardashian) January 26, 2018I feel like I've always had cellulite but it's way more prominent at the moment ‍♀️ — Khloé (@khloekardashian) January 26, 2018But on a positive note, Kardashian admitted that she does not have stretch marks, nothing she is ""happy about that.""”
“The 33-year-old Revenge Body star, who is expecting her first child with boyfriend Tristan Thompson, may be working out and staying healthy during her pregnancy, but she's definitely noticed the changes that come with having a baby.”
“""Body, I miss you ?,"" she wrote on Instagram on Thursday alongside a pic of herself in a Good American bodysuit and metallic silver thigh-high boots.”
“She also took to Twitter to talk about how her body is changing, namely the cellulite that's appeared on her legs.”
“""I now have cellulite on my legs!”
“Cute!”
“'Pregnancy may make cellulite look worse for a while, because the weight that you gain in pregnancy could make it more noticeable,'"" she wrote.”
“""I feel like I've always had cellulite but it's way more prominent at the moment ?”",['Sensational']
